"","recency2","monetary2","frequency2","id","gender","monetary","recency","frequency","duration","purchase","predict222"
"422","2","2","1",12424,"M",261,10,1,10,0,0.11660777385159
"423","2","2","1",12102,"M",301,8,2,10,0,0.11660777385159
"424","2","2","1",12104,"F",268,12,2,18,0,0.11660777385159
"425","2","2","1",12253,"F",260,12,1,12,0,0.11660777385159
"426","2","2","1",13707,"M",228,8,2,12,0,0.11660777385159
"427","2","2","1",12753,"F",255,12,1,12,0,0.11660777385159
"428","2","2","1",12309,"M",260,10,1,10,0,0.11660777385159
"429","2","2","1",12028,"M",282,8,2,14,0,0.11660777385159
"430","2","2","1",13121,"M",314,4,2,10,0,0.11660777385159
"431","2","2","1",13849,"F",255,12,2,18,0,0.11660777385159
"432","2","2","1",13311,"M",238,6,1,6,0,0.11660777385159
"433","2","2","1",12638,"M",228,12,1,12,0,0.11660777385159
"434","2","2","1",13609,"F",243,4,1,4,0,0.11660777385159
"435","2","2","1",12115,"M",313,10,2,14,0,0.11660777385159
"436","2","2","1",12601,"M",328,10,3,28,0,0.11660777385159
"437","2","2","1",13410,"M",320,10,2,14,0,0.11660777385159
"438","2","2","1",13196,"F",221,10,2,12,0,0.11660777385159
"439","2","2","1",13035,"F",225,12,1,12,0,0.11660777385159
"440","2","2","1",12685,"F",214,6,1,6,0,0.11660777385159
"441","2","2","1",12806,"F",247,4,1,4,0,0.11660777385159
"442","2","2","1",12242,"F",239,8,2,12,0,0.11660777385159
"443","2","2","1",12043,"M",298,10,2,16,0,0.11660777385159
"444","2","2","1",12005,"M",223,10,1,10,1,0.11660777385159
"445","2","2","1",12394,"F",320,6,2,12,0,0.11660777385159
"446","2","2","1",12853,"F",303,6,1,6,0,0.11660777385159
"447","2","2","1",13459,"M",216,2,2,4,1,0.11660777385159
"448","2","2","1",13663,"M",313,6,1,6,0,0.11660777385159
"449","2","2","1",12573,"F",315,2,2,10,1,0.11660777385159
"450","2","2","1",13059,"F",340,8,3,16,1,0.11660777385159
"451","2","2","1",13020,"M",265,4,2,8,1,0.11660777385159
"452","2","2","1",12322,"F",217,2,1,2,0,0.11660777385159
"453","2","2","1",13748,"F",272,12,1,12,0,0.11660777385159
"454","2","2","1",12983,"F",290,12,2,20,0,0.11660777385159
"455","2","2","1",12418,"F",237,10,2,16,0,0.11660777385159
"456","2","2","1",13065,"F",328,2,2,8,0,0.11660777385159
"457","2","2","1",13672,"F",320,6,3,18,0,0.11660777385159
"458","2","2","1",12582,"F",279,10,2,16,0,0.11660777385159
"459","2","2","1",12177,"F",253,10,1,10,1,0.11660777385159
"460","2","2","1",13272,"F",253,2,2,8,0,0.11660777385159
"461","2","2","1",12221,"M",217,2,1,2,0,0.11660777385159
"462","2","2","1",12463,"F",257,6,2,8,1,0.11660777385159
"463","2","2","1",12263,"M",243,4,1,4,0,0.11660777385159
"464","2","2","1",13478,"M",297,2,2,8,0,0.11660777385159
"465","2","2","1",13870,"M",325,6,2,12,0,0.11660777385159
"466","2","2","1",12023,"F",287,6,1,6,0,0.11660777385159
"467","2","2","1",13764,"F",272,12,1,12,1,0.11660777385159
"468","2","2","1",12955,"F",237,12,1,12,0,0.11660777385159
"469","2","2","1",13038,"F",262,10,1,10,0,0.11660777385159
"470","2","2","1",12311,"F",212,8,2,16,0,0.11660777385159
"471","2","2","1",12675,"F",236,6,2,12,0,0.11660777385159
"472","2","2","1",13930,"F",307,8,2,10,0,0.11660777385159
"473","2","2","1",12193,"F",308,2,2,10,0,0.11660777385159
"474","2","2","1",13689,"F",268,10,1,10,0,0.11660777385159
"475","2","2","1",12356,"F",271,8,2,16,0,0.11660777385159
"476","2","2","1",13167,"F",227,4,1,4,0,0.11660777385159
"477","2","2","1",13450,"F",217,10,2,14,0,0.11660777385159
"478","2","2","1",12710,"M",328,10,2,18,0,0.11660777385159
"479","2","2","1",13495,"F",242,12,2,16,0,0.11660777385159
"480","2","2","1",13858,"F",256,2,1,2,0,0.11660777385159
"481","2","2","1",12523,"F",252,2,1,2,0,0.11660777385159
"482","2","2","1",13733,"F",245,10,2,12,0,0.11660777385159
"483","2","2","1",13255,"F",296,2,2,8,0,0.11660777385159
"484","2","2","1",12044,"F",228,4,2,10,0,0.11660777385159
"485","2","2","1",12247,"F",266,2,1,2,0,0.11660777385159
"486","2","2","1",12932,"M",263,2,1,2,0,0.11660777385159
"487","2","2","1",12692,"M",300,6,2,12,0,0.11660777385159
"488","2","2","1",12609,"F",248,6,2,8,0,0.11660777385159
"489","2","2","1",13622,"M",228,6,2,8,0,0.11660777385159
"490","2","2","1",13705,"F",215,8,1,8,0,0.11660777385159
"491","2","2","1",12251,"M",238,10,2,14,0,0.11660777385159
"492","2","2","1",12615,"F",241,10,2,16,1,0.11660777385159
"493","2","2","1",13303,"F",217,2,2,4,0,0.11660777385159
"494","2","2","1",13804,"F",262,10,1,10,1,0.11660777385159
"495","2","2","1",12458,"F",250,2,3,8,0,0.11660777385159
"496","2","2","1",12660,"M",212,10,1,10,0,0.11660777385159
"497","2","2","1",13508,"M",299,10,1,10,0,0.11660777385159
"498","2","2","1",12783,"M",292,10,1,10,0,0.11660777385159
"499","2","2","1",13268,"M",290,10,1,10,0,0.11660777385159
"500","2","2","1",13269,"F",224,8,1,8,0,0.11660777385159
"501","2","2","1",13473,"M",268,8,1,8,0,0.11660777385159
"502","2","2","1",12504,"F",289,10,2,14,0,0.11660777385159
"503","2","2","1",13879,"F",216,10,1,10,1,0.11660777385159
"504","2","2","1",13314,"F",305,2,2,6,0,0.11660777385159
"505","2","2","1",12144,"F",271,8,2,12,0,0.11660777385159
"506","2","2","1",13801,"M",287,2,1,2,0,0.11660777385159
"507","2","2","1",12522,"F",322,10,2,12,0,0.11660777385159
"508","2","2","1",13399,"M",311,4,2,8,0,0.11660777385159
"509","2","2","1",12996,"F",310,2,1,2,0,0.11660777385159
"510","2","2","1",12513,"M",266,8,2,10,0,0.11660777385159
"511","2","2","1",13362,"M",274,2,1,2,1,0.11660777385159
"512","2","2","1",13363,"F",269,6,2,10,0,0.11660777385159
"513","2","2","1",13325,"F",226,4,1,4,0,0.11660777385159
"514","2","2","1",13972,"F",314,12,2,14,0,0.11660777385159
"515","2","2","1",12072,"F",241,12,3,20,0,0.11660777385159
"516","2","2","1",13934,"F",258,6,3,20,0,0.11660777385159
"517","2","2","1",13612,"M",227,8,2,12,1,0.11660777385159
"518","2","2","1",12923,"F",218,4,2,8,0,0.11660777385159
"519","2","2","1",12280,"F",296,4,1,4,0,0.11660777385159
"520","2","2","1",13908,"M",285,12,1,12,0,0.11660777385159
"521","2","2","1",12321,"F",225,8,1,8,0,0.11660777385159
"522","2","2","1",13468,"F",257,8,2,14,0,0.11660777385159
"523","2","2","1",13981,"F",289,4,2,12,0,0.11660777385159
"524","2","2","1",13620,"M",304,10,2,12,0,0.11660777385159
"525","2","2","1",12650,"F",284,8,2,14,0,0.11660777385159
"526","2","2","1",12489,"F",306,10,1,10,0,0.11660777385159
"527","2","2","1",13095,"F",281,12,2,16,1,0.11660777385159
"528","2","2","1",12410,"F",310,2,1,2,0,0.11660777385159
"529","2","2","1",12166,"F",210,6,2,8,0,0.11660777385159
"530","2","2","1",12775,"F",279,4,2,12,0,0.11660777385159
"531","2","2","1",12169,"F",272,6,2,10,0,0.11660777385159
"532","2","2","1",12533,"M",228,4,2,6,1,0.11660777385159
"533","2","2","1",13599,"M",248,8,2,14,0,0.11660777385159
"534","2","2","1",12913,"F",250,2,1,2,0,0.11660777385159
"535","2","2","1",13560,"M",280,12,1,12,0,0.11660777385159
"536","2","2","1",12943,"M",228,8,1,8,1,0.11660777385159
"537","2","2","1",13428,"F",304,12,2,16,0,0.11660777385159
"538","2","2","1",13549,"F",243,12,1,12,0,0.11660777385159
"539","2","2","1",12416,"M",258,4,2,12,0,0.11660777385159
"540","2","2","1",13996,"F",274,8,2,10,0,0.11660777385159
"541","2","2","1",12301,"M",306,12,2,20,0,0.11660777385159
"542","2","2","1",14000,"M",245,2,1,2,0,0.11660777385159
"543","2","2","1",12261,"M",300,12,1,12,0,0.11660777385159
"544","2","2","1",12868,"F",292,10,1,10,0,0.11660777385159
"545","2","2","1",13559,"F",305,2,1,2,0,0.11660777385159
"546","2","2","1",12037,"F",247,12,2,18,0,0.11660777385159
"547","2","2","1",13330,"F",237,12,1,12,1,0.11660777385159
"548","2","2","1",12846,"F",240,12,1,12,0,0.11660777385159
"549","2","2","1",13522,"F",227,2,2,8,0,0.11660777385159
"550","2","2","1",13159,"F",233,10,1,10,0,0.11660777385159
"551","2","2","1",12593,"M",325,4,2,12,0,0.11660777385159
"552","2","2","1",13565,"F",310,12,2,18,0,0.11660777385159
"553","2","2","1",12959,"F",311,10,1,10,0,0.11660777385159
"554","2","2","1",13163,"F",237,12,2,20,0,0.11660777385159
"555","2","2","1",13324,"M",249,10,1,10,0,0.11660777385159
"556","2","2","1",12034,"F",273,10,1,10,0,0.11660777385159
"557","2","2","1",12681,"F",305,2,2,10,1,0.11660777385159
"558","2","2","1",13935,"F",310,12,2,14,0,0.11660777385159
"559","2","2","1",12575,"F",291,2,1,2,1,0.11660777385159
"560","2","2","1",12830,"M",269,12,1,12,0,0.11660777385159
"561","2","2","1",12628,"F",245,12,1,12,0,0.11660777385159
"562","2","2","1",12659,"F",297,12,1,12,0,0.11660777385159
"563","2","2","1",12483,"M",225,8,2,12,1,0.11660777385159
"564","2","2","1",12162,"M",278,4,2,10,0,0.11660777385159
"565","2","2","1",13983,"M",224,6,2,10,0,0.11660777385159
"566","2","2","1",12770,"F",300,10,1,10,0,0.11660777385159
"567","2","2","1",13901,"F",306,12,2,16,0,0.11660777385159
"568","2","2","1",13783,"F",274,8,1,8,1,0.11660777385159
"569","2","2","1",13176,"F",227,10,1,10,0,0.11660777385159
"570","2","2","1",12087,"F",287,6,2,10,0,0.11660777385159
"571","2","2","1",12452,"F",237,2,2,6,0,0.11660777385159
"572","2","2","1",13962,"F",254,10,2,12,1,0.11660777385159
"573","2","2","1",13976,"F",252,8,2,12,0,0.11660777385159
"574","2","2","1",12158,"F",238,12,3,28,0,0.11660777385159
"575","2","2","1",13371,"F",247,2,2,8,0,0.11660777385159
"576","2","2","1",12739,"F",324,10,2,14,0,0.11660777385159
"577","2","2","1",13994,"F",224,6,3,16,0,0.11660777385159
"578","2","2","1",12821,"M",328,12,2,16,0,0.11660777385159
"579","2","2","1",12350,"F",233,6,2,12,0,0.11660777385159
"580","2","2","1",13078,"F",222,10,2,14,0,0.11660777385159
"581","2","2","1",12826,"F",321,6,2,14,0,0.11660777385159
"582","2","2","1",13797,"M",305,8,2,16,0,0.11660777385159
"583","2","2","1",13757,"M",285,8,1,8,1,0.11660777385159
"584","2","2","1",13837,"F",218,10,3,24,0,0.11660777385159
"585","2","2","1",12316,"F",217,10,2,16,0,0.11660777385159
"586","2","2","1",13462,"F",224,10,1,10,0,0.11660777385159
"587","2","2","1",13354,"F",318,6,2,14,0,0.11660777385159
"588","2","2","1",13922,"M",256,4,2,8,1,0.11660777385159
"589","2","2","1",12105,"F",220,4,2,8,0,0.11660777385159
"590","2","2","1",13199,"M",289,8,2,16,0,0.11660777385159
"591","2","2","1",12634,"F",230,2,1,2,0,0.11660777385159
"592","2","2","1",13053,"F",215,4,1,4,0,0.11660777385159
"593","2","2","1",13418,"F",290,10,1,10,0,0.11660777385159
"594","2","2","1",13446,"F",259,8,1,8,0,0.11660777385159
"595","2","2","1",13162,"F",290,2,2,4,0,0.11660777385159
"596","2","2","1",13649,"M",232,12,2,20,0,0.11660777385159
"597","2","2","1",13973,"M",314,10,1,10,0,0.11660777385159
"598","2","2","1",12370,"F",295,12,2,16,0,0.11660777385159
"599","2","2","1",12436,"M",244,4,2,6,0,0.11660777385159
"600","2","2","1",13408,"F",306,2,1,2,0,0.11660777385159
"601","2","2","1",12965,"F",213,6,1,6,0,0.11660777385159
"602","2","2","1",12279,"M",273,8,3,16,0,0.11660777385159
"603","2","2","1",13668,"F",237,10,2,16,0,0.11660777385159
"604","2","2","1",13696,"M",308,2,2,6,0,0.11660777385159
"605","2","2","1",13751,"F",273,2,1,2,0,0.11660777385159
"606","2","2","1",13360,"M",295,4,2,12,0,0.11660777385159
"607","2","2","1",12003,"F",232,10,2,12,0,0.11660777385159
"608","2","2","1",12245,"F",318,8,2,10,0,0.11660777385159
"609","2","2","1",13498,"F",277,8,2,10,0,0.11660777385159
"610","2","2","1",13554,"M",232,8,1,8,0,0.11660777385159
"611","2","2","1",13997,"M",214,10,2,12,0,0.11660777385159
"612","2","2","1",13891,"F",312,6,2,8,0,0.11660777385159
"613","2","2","1",13746,"F",222,6,2,10,0,0.11660777385159
"614","2","2","1",12357,"F",237,10,2,16,0,0.11660777385159
"615","2","2","1",13011,"F",314,10,1,10,0,0.11660777385159
"616","2","2","1",12792,"F",258,12,1,12,0,0.11660777385159
"617","2","2","1",13306,"F",303,12,1,12,0,0.11660777385159
"618","2","2","1",13765,"F",268,12,2,18,0,0.11660777385159
"619","2","2","1",13404,"F",325,10,2,12,0,0.11660777385159
"620","2","2","1",13094,"M",230,2,1,2,1,0.11660777385159
"621","2","2","1",12920,"M",293,12,2,18,0,0.11660777385159
"622","2","2","1",13999,"F",259,10,1,10,0,0.11660777385159
"623","2","2","1",12330,"M",212,10,2,18,0,0.11660777385159
"624","2","2","1",13771,"F",217,6,1,6,0,0.11660777385159
"625","2","2","1",13449,"F",238,10,1,10,0,0.11660777385159
"626","2","2","1",13768,"F",325,4,2,10,0,0.11660777385159
"627","2","2","1",12859,"M",285,10,1,10,0,0.11660777385159
"628","2","2","1",13427,"M",275,10,1,10,0,0.11660777385159
"629","2","2","1",13886,"F",215,2,2,4,0,0.11660777385159
"630","2","2","1",13481,"F",328,2,2,8,0,0.11660777385159
"631","2","2","1",13444,"F",268,2,2,8,0,0.11660777385159
"632","2","2","1",13537,"M",218,12,1,12,0,0.11660777385159
"633","2","2","1",13392,"M",280,6,2,10,0,0.11660777385159
"634","2","2","1",12568,"F",309,8,2,12,0,0.11660777385159
"635","2","2","1",13254,"F",235,2,1,2,0,0.11660777385159
"636","2","2","1",13277,"M",305,4,1,4,0,0.11660777385159
"637","2","2","1",13700,"F",255,12,3,24,0,0.11660777385159
"638","2","2","1",13939,"F",287,8,2,14,0,0.11660777385159
"639","2","2","1",12324,"F",232,10,1,10,0,0.11660777385159
"640","2","2","1",13864,"F",216,2,1,2,1,0.11660777385159
"641","2","2","1",13929,"F",211,12,1,12,0,0.11660777385159
"642","2","2","1",13052,"M",316,12,3,20,1,0.11660777385159
"643","2","2","1",12809,"F",268,12,1,12,0,0.11660777385159
"644","2","2","1",12487,"M",287,12,2,16,1,0.11660777385159
"645","1","1","2",13776,"F",196,16,4,36,0,0.08
"646","1","1","2",12430,"M",104,30,5,52,0,0.08
"647","1","1","2",12199,"F",125,22,8,44,0,0.08
"648","1","1","2",13574,"F",82,14,4,22,0,0.08
"649","1","1","2",13697,"F",65,14,4,32,0,0.08
"650","1","1","2",13458,"M",198,16,8,34,0,0.08
"651","1","1","2",12064,"M",203,36,11,84,0,0.08
"652","1","1","2",12574,"F",204,32,4,44,0,0.08
"653","1","1","2",13611,"F",205,14,12,56,0,0.08
"654","1","1","2",12071,"F",161,32,9,70,0,0.08
"655","1","1","2",13667,"F",163,22,10,62,0,0.08
"656","1","1","2",12067,"M",198,16,5,36,1,0.08
"657","1","1","2",12508,"F",188,36,6,62,0,0.08
"658","1","1","2",13950,"F",143,24,4,40,0,0.08
"659","1","1","2",12270,"F",176,14,4,36,0,0.08
"660","1","1","2",13572,"M",191,34,7,70,0,0.08
"661","1","1","2",12723,"F",115,14,5,24,0,0.08
"662","1","1","2",12834,"F",140,16,4,28,0,0.08
"663","1","1","2",13177,"M",159,16,7,42,0,0.08
"664","1","1","2",13852,"F",182,14,8,52,0,0.08
"665","1","1","2",12595,"M",208,28,9,60,0,0.08
"666","1","1","2",12368,"F",159,28,4,52,0,0.08
"667","1","1","2",13921,"F",154,14,8,32,1,0.08
"668","1","1","2",12399,"M",120,16,6,48,1,0.08
"669","1","1","2",13978,"F",142,16,6,46,0,0.08
"670","1","1","2",12644,"M",135,14,8,38,0,0.08
"671","1","1","2",12201,"M",138,14,5,30,0,0.08
"672","1","1","2",13941,"F",163,16,10,40,0,0.08
"673","1","1","2",12136,"F",72,36,4,54,0,0.08
"674","1","1","2",13521,"M",119,34,7,66,0,0.08
"675","1","1","2",13267,"F",185,26,5,50,0,0.08
"676","1","1","2",12998,"M",157,30,8,46,0,0.08
"677","1","1","2",12085,"F",125,14,6,46,0,0.08
"678","1","1","2",12851,"M",155,30,6,44,1,0.08
"679","1","1","2",12454,"M",91,16,5,42,0,0.08
"680","1","1","2",13975,"F",198,16,5,34,0,0.08
"681","1","1","2",13586,"F",172,26,10,48,0,0.08
"682","1","1","2",13343,"F",155,14,5,26,0,0.08
"683","1","1","2",12967,"F",73,14,4,28,0,0.08
"684","1","1","2",12187,"F",199,14,10,40,0,0.08
"685","1","1","2",13763,"F",175,22,9,54,0,0.08
"686","1","1","2",12607,"F",172,24,4,46,0,0.08
"687","1","1","2",12216,"F",153,26,5,54,0,0.08
"688","1","1","2",12392,"M",135,16,4,26,0,0.08
"689","1","1","2",12689,"F",184,18,5,30,0,0.08
"690","1","1","2",13214,"F",200,14,5,30,0,0.08
"691","1","1","2",13219,"F",181,14,7,42,0,0.08
"692","1","1","2",12871,"F",186,14,9,48,0,0.08
"693","1","1","2",12546,"F",170,32,6,46,0,0.08
"694","1","1","2",12464,"F",178,16,11,72,0,0.08
"695","1","1","2",12236,"M",61,16,4,38,0,0.08
"696","1","1","2",13545,"F",152,18,7,44,0,0.08
"697","1","1","2",12318,"M",143,16,5,44,0,0.08
"698","1","1","2",13818,"M",97,16,6,42,1,0.08
"699","1","1","2",13724,"M",152,36,7,60,0,0.08
"700","1","1","2",12876,"F",173,32,10,74,0,0.08
"701","1","1","2",13297,"F",184,20,12,78,0,0.08
"702","1","1","2",13227,"F",75,16,5,44,0,0.08
"703","1","1","2",12496,"F",202,16,10,74,0,0.08
"704","1","1","2",13133,"F",186,22,6,56,0,0.08
"705","1","1","2",12304,"F",107,14,6,36,0,0.08
"706","1","1","2",13460,"M",77,16,4,30,0,0.08
"707","1","1","2",12720,"F",206,18,4,36,0,0.08
"708","1","1","2",13139,"F",106,14,4,26,0,0.08
"709","1","1","2",13089,"F",199,24,7,54,0,0.08
"710","1","1","2",12857,"M",141,30,6,50,0,0.08
"711","1","1","2",12227,"F",167,18,5,32,0,0.08
"712","1","1","2",13682,"F",108,16,7,54,1,0.08
"713","1","1","2",13010,"F",157,14,4,32,0,0.08
"714","1","1","2",13349,"F",160,22,6,42,0,0.08
"715","1","1","2",13145,"M",182,14,12,38,1,0.08
"716","1","1","2",13347,"F",183,30,10,54,0,0.08
"717","1","1","2",13992,"F",122,16,6,40,0,0.08
"718","1","1","2",12691,"F",206,26,8,66,0,0.08
"719","1","1","2",12340,"F",163,26,9,48,0,0.08
"720","1","1","2",13018,"F",193,34,12,99,0,0.08
"721","1","1","2",13150,"F",175,16,4,26,0,0.08
"722","1","1","2",13302,"F",142,16,7,34,0,0.08
"723","1","1","2",12250,"M",156,34,4,58,0,0.08
"724","1","1","2",12818,"M",158,24,7,58,0,0.08
"725","1","1","2",13666,"F",205,16,8,56,0,0.08
"726","1","1","2",13884,"F",192,14,10,46,0,0.08
"727","1","1","2",13601,"F",200,14,11,50,0,0.08
"728","1","1","2",13993,"F",191,24,12,64,0,0.08
"729","1","1","2",12535,"F",133,14,4,32,0,0.08
"730","1","1","2",12893,"F",190,14,10,72,0,0.08
"731","1","1","2",12690,"M",193,14,7,46,0,0.08
"732","1","1","2",13947,"F",195,16,6,52,0,0.08
"733","1","1","2",12342,"F",192,34,6,52,0,0.08
"734","1","1","2",13258,"F",195,34,4,50,0,0.08
"735","1","1","2",12411,"M",185,24,6,38,0,0.08
"736","1","1","2",13698,"F",133,14,5,38,0,0.08
"737","1","1","2",13382,"F",148,14,8,42,0,0.08
"738","1","1","2",12168,"F",150,28,4,40,0,0.08
"739","1","1","2",13101,"F",180,36,10,66,0,0.08
"740","1","1","2",13191,"F",202,14,12,64,1,0.08
"741","1","1","2",12946,"F",94,16,5,44,0,0.08
"742","1","1","2",13595,"F",181,32,6,48,0,0.08
"743","1","1","2",12018,"M",153,14,10,64,0,0.08
"744","1","1","2",13108,"M",183,30,5,44,0,0.08
"745","1","2","2",13536,"M",333,14,10,64,0,0.0732758620689655
"746","1","2","2",13709,"F",230,34,6,52,0,0.0732758620689655
"747","1","2","2",12293,"F",258,14,10,66,0,0.0732758620689655
"748","1","2","2",13050,"M",302,14,12,48,0,0.0732758620689655
"749","1","2","2",13373,"M",386,24,9,74,0,0.0732758620689655
"750","1","2","2",13356,"F",296,14,11,54,0,0.0732758620689655
"751","1","2","2",12038,"M",427,30,12,98,1,0.0732758620689655
"752","1","2","2",12213,"M",212,16,5,38,1,0.0732758620689655
"753","1","2","2",12139,"F",434,34,11,66,0,0.0732758620689655
"754","1","2","2",12779,"M",374,28,10,56,0,0.0732758620689655
"755","1","2","2",13275,"F",314,34,6,60,0,0.0732758620689655
"756","1","2","2",12499,"F",392,16,12,80,0,0.0732758620689655
"757","1","2","2",12146,"F",374,16,10,46,0,0.0732758620689655
"758","1","2","2",13412,"M",404,28,11,88,0,0.0732758620689655
"759","1","2","2",12241,"F",295,16,11,80,0,0.0732758620689655
"760","1","2","2",12138,"F",373,16,7,46,0,0.0732758620689655
"761","1","2","2",12382,"F",305,16,8,60,0,0.0732758620689655
"762","1","2","2",12899,"F",422,14,11,70,1,0.0732758620689655
"763","1","2","2",12461,"F",332,16,8,48,0,0.0732758620689655
"764","1","2","2",13624,"M",362,22,5,34,0,0.0732758620689655
"765","1","2","2",13912,"M",297,30,7,62,0,0.0732758620689655
"766","1","2","2",12259,"M",238,30,5,44,0,0.0732758620689655
"767","1","2","2",13224,"M",373,14,5,36,0,0.0732758620689655
"768","1","2","2",12697,"F",311,30,5,58,0,0.0732758620689655
"769","1","2","2",12873,"F",317,14,9,64,0,0.0732758620689655
"770","1","2","2",12860,"F",359,14,5,34,0,0.0732758620689655
"771","1","2","2",13317,"M",265,30,4,44,0,0.0732758620689655
"772","1","2","2",13971,"M",219,28,12,88,0,0.0732758620689655
"773","1","2","2",13430,"F",311,14,12,58,1,0.0732758620689655
"774","1","2","2",12202,"F",302,16,8,44,0,0.0732758620689655
"775","1","2","2",12228,"M",412,22,10,58,0,0.0732758620689655
"776","1","2","2",12328,"F",221,16,11,62,0,0.0732758620689655
"777","1","2","2",12063,"M",214,28,8,46,0,0.0732758620689655
"778","1","2","2",12303,"F",307,16,10,40,0,0.0732758620689655
"779","1","2","2",13704,"F",401,16,11,50,0,0.0732758620689655
"780","1","2","2",12927,"F",330,14,6,34,0,0.0732758620689655
"781","1","2","2",12426,"F",372,16,5,28,0,0.0732758620689655
"782","1","2","2",12645,"M",405,14,9,50,0,0.0732758620689655
"783","1","2","2",12737,"F",308,18,5,38,0,0.0732758620689655
"784","1","2","2",13738,"M",338,16,5,28,1,0.0732758620689655
"785","1","2","2",12460,"F",235,24,8,50,0,0.0732758620689655
"786","1","2","2",12151,"M",232,14,4,30,0,0.0732758620689655
"787","1","2","2",12565,"F",425,14,12,58,0,0.0732758620689655
"788","1","2","2",12867,"F",451,32,12,70,0,0.0732758620689655
"789","1","2","2",13811,"F",311,32,12,60,0,0.0732758620689655
"790","1","2","2",12248,"F",238,16,5,38,0,0.0732758620689655
"791","1","2","2",12935,"F",379,18,10,64,0,0.0732758620689655
"792","1","2","2",12954,"M",354,22,6,38,0,0.0732758620689655
"793","1","2","2",13262,"M",249,24,11,64,0,0.0732758620689655
"794","1","2","2",13788,"M",257,20,6,38,1,0.0732758620689655
"795","1","2","2",13466,"M",280,34,7,66,0,0.0732758620689655
"796","1","2","2",13265,"M",210,16,6,32,0,0.0732758620689655
"797","1","2","2",13592,"F",280,14,9,62,0,0.0732758620689655
"798","1","2","2",12863,"F",217,14,8,48,0,0.0732758620689655
"799","1","2","2",13066,"F",382,32,7,68,0,0.0732758620689655
"800","1","2","2",13754,"F",279,20,11,74,0,0.0732758620689655
"801","1","2","2",13003,"F",238,16,4,32,0,0.0732758620689655
"802","1","2","2",12735,"F",400,26,9,50,0,0.0732758620689655
"803","1","2","2",13032,"F",378,16,6,28,0,0.0732758620689655
"804","1","2","2",13274,"F",228,16,11,52,0,0.0732758620689655
"805","1","2","2",12829,"F",305,14,8,56,0,0.0732758620689655
"806","1","2","2",12062,"M",363,14,7,42,0,0.0732758620689655
"807","1","2","2",12022,"F",254,14,6,38,0,0.0732758620689655
"808","1","2","2",12709,"F",285,36,6,56,0,0.0732758620689655
"809","1","2","2",13681,"M",354,26,7,42,0,0.0732758620689655
"810","1","2","2",12308,"F",443,16,11,46,0,0.0732758620689655
"811","1","2","2",12875,"M",361,16,11,80,0,0.0732758620689655
"812","1","2","2",13848,"F",336,16,7,52,0,0.0732758620689655
"813","1","2","2",13995,"F",214,32,5,48,0,0.0732758620689655
"814","1","2","2",12057,"F",342,28,5,42,0,0.0732758620689655
"815","1","2","2",12339,"M",329,16,5,36,0,0.0732758620689655
"816","1","2","2",12152,"F",328,20,8,58,0,0.0732758620689655
"817","1","2","2",13204,"M",328,34,9,62,0,0.0732758620689655
"818","1","2","2",12440,"M",281,24,9,50,0,0.0732758620689655
"819","1","2","2",13409,"F",289,36,6,66,0,0.0732758620689655
"820","1","2","2",12157,"F",252,30,4,42,0,0.0732758620689655
"821","1","2","2",12120,"F",240,16,8,52,0,0.0732758620689655
"822","1","2","2",12928,"F",212,30,7,62,0,0.0732758620689655
"823","1","2","2",12643,"F",379,34,10,64,0,0.0732758620689655
"824","1","2","2",12159,"M",335,14,10,68,0,0.0732758620689655
"825","1","2","2",13737,"F",273,16,10,70,0,0.0732758620689655
"826","1","2","2",13969,"F",216,16,8,50,0,0.0732758620689655
"827","1","2","2",12271,"F",355,30,7,54,0,0.0732758620689655
"828","1","2","2",13486,"F",302,16,11,62,0,0.0732758620689655
"829","1","2","2",12450,"F",320,16,5,42,0,0.0732758620689655
"830","1","2","2",13136,"M",232,16,10,62,1,0.0732758620689655
"831","1","2","2",13097,"F",371,30,11,88,0,0.0732758620689655
"832","1","2","2",13099,"M",248,34,7,52,0,0.0732758620689655
"833","1","2","2",12008,"M",298,24,6,44,0,0.0732758620689655
"834","1","2","2",13828,"F",391,16,12,40,0,0.0732758620689655
"835","1","2","2",13625,"F",288,16,5,32,0,0.0732758620689655
"836","1","2","2",12817,"F",258,24,5,48,0,0.0732758620689655
"837","1","2","2",13469,"F",359,34,6,68,0,0.0732758620689655
"838","1","2","2",12539,"M",376,14,10,58,0,0.0732758620689655
"839","1","2","2",13712,"F",229,22,8,58,0,0.0732758620689655
"840","1","2","2",13793,"M",284,18,7,44,0,0.0732758620689655
"841","1","2","2",13551,"F",266,14,8,36,0,0.0732758620689655
"842","1","2","2",12987,"F",244,14,10,68,0,0.0732758620689655
"843","1","2","2",12101,"F",291,16,12,52,0,0.0732758620689655
"844","1","2","2",13517,"F",379,24,10,60,0,0.0732758620689655
"845","1","2","2",13109,"F",405,16,11,70,0,0.0732758620689655
"846","1","2","2",13760,"M",259,14,7,34,1,0.0732758620689655
"847","1","2","2",12667,"F",231,24,10,62,0,0.0732758620689655
"848","1","2","2",12388,"F",273,16,6,38,0,0.0732758620689655
"849","1","2","2",13558,"F",222,28,9,60,0,0.0732758620689655
"850","1","2","2",12713,"F",393,14,12,78,0,0.0732758620689655
"851","1","2","2",12307,"F",286,18,8,40,0,0.0732758620689655
"852","1","2","2",12591,"M",326,22,4,38,0,0.0732758620689655
