"","recency3","monetary3","frequency3","id","gender","monetary","recency","frequency","duration","purchase","predict555"
"456","2","1","1",13342,"F",88,14,1,14,0,0.0212765957446809
"457","2","1","1",13340,"F",26,16,1,16,0,0.0212765957446809
"458","2","1","1",12133,"F",50,16,1,16,0,0.0212765957446809
"459","2","1","1",13945,"F",90,16,1,16,0,0.0212765957446809
"460","2","1","1",13273,"F",43,16,1,16,0,0.0212765957446809
"461","2","1","1",13584,"F",50,16,1,16,0,0.0212765957446809
"462","2","1","2",12515,"M",99,14,2,16,0,0.0263157894736842
"463","2","1","2",13810,"F",39,16,2,22,0,0.0263157894736842
"464","2","1","2",12366,"F",35,16,2,20,0,0.0263157894736842
"465","2","1","2",12604,"F",44,16,2,18,0,0.0263157894736842
"466","2","1","2",13406,"M",51,16,2,18,0,0.0263157894736842
"467","2","1","2",13140,"F",54,16,2,20,0,0.0263157894736842
"468","2","1","2",13484,"F",77,16,2,18,0,0.0263157894736842
"469","2","1","2",13389,"M",112,16,2,18,0,0.0263157894736842
"470","2","1","2",13025,"F",101,16,2,24,0,0.0263157894736842
"471","2","1","2",13640,"F",97,16,2,18,0,0.0263157894736842
"472","2","1","2",13007,"F",82,16,2,22,0,0.0263157894736842
"473","2","1","2",13287,"F",75,16,2,20,0,0.0263157894736842
"474","2","1","2",13000,"F",69,16,2,22,0,0.0263157894736842
"475","2","1","2",13626,"M",42,16,2,22,0,0.0263157894736842
"476","2","1","2",12406,"F",103,14,2,18,0,0.0263157894736842
"477","2","1","2",13581,"F",108,14,2,16,0,0.0263157894736842
"478","2","1","2",13380,"F",84,14,2,22,0,0.0263157894736842
"479","2","1","2",13413,"F",58,16,2,20,0,0.0263157894736842
"480","2","1","2",13487,"M",35,14,2,16,0,0.0263157894736842
"481","2","1","2",12315,"M",60,16,2,24,0,0.0263157894736842
"482","2","1","2",13126,"F",68,14,2,16,0,0.0263157894736842
"483","2","1","2",13647,"F",40,14,2,22,0,0.0263157894736842
"484","2","1","2",12572,"F",98,16,2,24,0,0.0263157894736842
"485","2","1","2",12284,"F",56,14,2,22,0,0.0263157894736842
"486","2","1","2",12081,"M",109,14,2,20,0,0.0263157894736842
"487","2","1","2",13796,"F",38,14,2,18,0,0.0263157894736842
"488","2","1","2",12725,"F",93,14,2,16,0,0.0263157894736842
"489","2","1","2",12948,"F",105,16,2,22,0,0.0263157894736842
"490","2","1","2",12979,"F",40,14,2,22,0,0.0263157894736842
"491","2","1","2",12443,"M",113,14,2,20,0,0.0263157894736842
"492","2","1","2",12135,"M",42,14,2,20,0,0.0263157894736842
"493","2","1","2",12233,"F",75,14,2,22,0,0.0263157894736842
"494","2","1","2",12229,"F",90,16,2,18,0,0.0263157894736842
"495","2","1","2",13157,"M",33,14,2,16,0,0.0263157894736842
"496","2","1","2",12470,"M",61,16,2,20,0,0.0263157894736842
"497","2","1","2",12669,"F",106,16,2,24,0,0.0263157894736842
"498","2","1","3",12454,"M",91,16,5,42,0,0.133333333333333
"499","2","1","3",12967,"F",73,14,4,28,0,0.133333333333333
"500","2","1","3",13697,"F",65,14,4,32,0,0.133333333333333
"501","2","1","3",13047,"F",82,16,3,26,0,0.133333333333333
"502","2","1","3",13139,"F",106,14,4,26,0,0.133333333333333
"503","2","1","3",13980,"M",94,14,3,22,0,0.133333333333333
"504","2","1","3",13460,"M",77,16,4,30,0,0.133333333333333
"505","2","1","3",13574,"F",82,14,4,22,0,0.133333333333333
"506","2","1","3",12946,"F",94,16,5,44,0,0.133333333333333
"507","2","1","3",13227,"F",75,16,5,44,0,0.133333333333333
"508","2","1","3",12236,"M",61,16,4,38,0,0.133333333333333
"509","2","1","3",12246,"M",109,14,3,22,1,0.133333333333333
"510","2","1","4",13818,"M",97,16,6,42,1,0
"511","2","1","4",13682,"F",108,16,7,54,1,0
"512","2","1","4",12304,"F",107,14,6,36,0,0
"513","2","2","1",13309,"M",148,16,1,16,0,0.0256410256410256
"514","2","2","1",13170,"M",172,16,1,16,0,0.0256410256410256
"515","2","2","1",13158,"F",170,14,1,14,0,0.0256410256410256
"516","2","2","1",13326,"F",161,14,1,14,0,0.0256410256410256
"517","2","2","1",13056,"F",148,16,1,16,0,0.0256410256410256
"518","2","2","1",13634,"M",118,14,1,14,0,0.0256410256410256
"519","2","2","1",13577,"M",176,14,1,14,0,0.0256410256410256
"520","2","2","1",12765,"F",169,16,1,16,0,0.0256410256410256
"521","2","2","1",12662,"M",152,16,1,16,0,0.0256410256410256
"522","2","2","1",13375,"F",137,16,1,16,0,0.0256410256410256
"523","2","2","1",13573,"M",122,16,1,16,0,0.0256410256410256
"524","2","2","1",13149,"F",144,14,1,14,0,0.0256410256410256
"525","2","2","1",12235,"M",181,14,1,14,1,0.0256410256410256
"526","2","2","1",12096,"F",120,14,1,14,0,0.0256410256410256
"527","2","2","1",12811,"F",126,14,1,14,0,0.0256410256410256
"528","2","2","1",12663,"F",181,16,1,16,0,0.0256410256410256
"529","2","2","1",13248,"F",151,14,1,14,0,0.0256410256410256
"530","2","2","1",12888,"F",124,14,1,14,0,0.0256410256410256
"531","2","2","1",13197,"F",181,16,1,16,0,0.0256410256410256
"532","2","2","1",13288,"F",131,14,1,14,0,0.0256410256410256
"533","2","2","1",13211,"F",156,14,1,14,0,0.0256410256410256
"534","2","2","1",12323,"F",147,16,1,16,0,0.0256410256410256
"535","2","2","1",12129,"F",122,14,1,14,0,0.0256410256410256
"536","2","2","1",13437,"M",136,14,1,14,0,0.0256410256410256
"537","2","2","1",12780,"M",126,14,1,14,0,0.0256410256410256
"538","2","2","1",13756,"F",159,14,1,14,0,0.0256410256410256
"539","2","2","1",12603,"M",166,16,1,16,0,0.0256410256410256
"540","2","2","1",12287,"F",116,16,1,16,0,0.0256410256410256
"541","2","2","1",13070,"F",126,16,1,16,0,0.0256410256410256
"542","2","2","1",12754,"F",156,16,1,16,0,0.0256410256410256
"543","2","2","1",12134,"F",142,14,1,14,0,0.0256410256410256
"544","2","2","1",13803,"F",178,16,1,16,0,0.0256410256410256
"545","2","2","1",12465,"F",140,14,1,14,0,0.0256410256410256
"546","2","2","1",12335,"F",144,16,1,16,0,0.0256410256410256
"547","2","2","2",12525,"F",156,14,2,20,0,0.0833333333333333
"548","2","2","2",12215,"F",163,14,2,18,0,0.0833333333333333
"549","2","2","2",12969,"F",178,14,2,20,0,0.0833333333333333
"550","2","2","2",13490,"M",120,14,2,18,0,0.0833333333333333
"551","2","2","2",12616,"M",130,14,2,22,0,0.0833333333333333
"552","2","2","2",13333,"M",156,14,2,20,1,0.0833333333333333
"553","2","2","2",13683,"F",149,16,2,18,0,0.0833333333333333
"554","2","2","2",12278,"F",157,14,2,22,0,0.0833333333333333
"555","2","2","2",13058,"F",149,16,2,18,0,0.0833333333333333
"556","2","2","2",13251,"M",173,14,2,20,0,0.0833333333333333
"557","2","2","2",12196,"F",151,14,2,22,0,0.0833333333333333
"558","2","2","2",12698,"M",135,16,2,18,0,0.0833333333333333
"559","2","2","2",13100,"F",124,14,2,20,0,0.0833333333333333
"560","2","2","2",12805,"F",178,16,2,22,0,0.0833333333333333
"561","2","2","2",12931,"M",114,14,2,16,0,0.0833333333333333
"562","2","2","2",13029,"F",172,14,2,18,0,0.0833333333333333
"563","2","2","2",13656,"F",168,16,2,24,0,0.0833333333333333
"564","2","2","2",13111,"M",118,14,2,22,0,0.0833333333333333
"565","2","2","2",13932,"F",146,16,2,22,0,0.0833333333333333
"566","2","2","2",13885,"M",142,14,2,18,0,0.0833333333333333
"567","2","2","2",12355,"F",177,14,2,18,0,0.0833333333333333
"568","2","2","2",13098,"F",132,14,2,22,0,0.0833333333333333
"569","2","2","2",12532,"F",146,14,2,18,0,0.0833333333333333
"570","2","2","2",13365,"F",120,14,2,20,0,0.0833333333333333
"571","2","2","2",13124,"F",135,14,2,20,0,0.0833333333333333
"572","2","2","2",12346,"F",178,16,2,22,0,0.0833333333333333
"573","2","2","2",13607,"F",151,16,2,24,0,0.0833333333333333
"574","2","2","2",13606,"F",174,14,2,16,0,0.0833333333333333
"575","2","2","2",12226,"F",124,16,2,22,0,0.0833333333333333
"576","2","2","2",12211,"F",180,14,2,18,0,0.0833333333333333
"577","2","2","2",12154,"M",126,14,2,20,1,0.0833333333333333
"578","2","2","2",13566,"F",128,16,2,20,0,0.0833333333333333
"579","2","2","2",12796,"F",132,14,2,20,0,0.0833333333333333
"580","2","2","2",12391,"M",132,16,2,22,0,0.0833333333333333
"581","2","2","2",13202,"F",162,14,2,16,0,0.0833333333333333
"582","2","2","2",13959,"F",180,16,2,24,0,0.0833333333333333
"583","2","2","2",12431,"F",174,16,2,22,1,0.0833333333333333
"584","2","2","2",13161,"F",124,14,2,18,0,0.0833333333333333
"585","2","2","2",13800,"F",125,16,2,18,1,0.0833333333333333
"586","2","2","2",12678,"M",115,16,2,20,0,0.0833333333333333
"587","2","2","2",13877,"M",159,16,2,18,0,0.0833333333333333
"588","2","2","3",13010,"F",157,14,4,32,0,0.176470588235294
"589","2","2","3",12224,"M",126,14,3,28,0,0.176470588235294
"590","2","2","3",13535,"F",174,14,3,24,0,0.176470588235294
"591","2","2","3",12535,"F",133,14,4,32,0,0.176470588235294
"592","2","2","3",12201,"M",138,14,5,30,0,0.176470588235294
"593","2","2","3",13698,"F",133,14,5,38,0,0.176470588235294
"594","2","2","3",12318,"M",143,16,5,44,0,0.176470588235294
"595","2","2","3",12834,"F",140,16,4,28,0,0.176470588235294
"596","2","2","3",13201,"F",161,14,3,32,0,0.176470588235294
"597","2","2","3",12723,"F",115,14,5,24,0,0.176470588235294
"598","2","2","3",12270,"F",176,14,4,36,0,0.176470588235294
"599","2","2","3",12924,"M",133,16,3,26,0,0.176470588235294
"600","2","2","3",13150,"F",175,16,4,26,0,0.176470588235294
"601","2","2","3",12904,"M",169,14,3,24,1,0.176470588235294
"602","2","2","3",13343,"F",155,14,5,26,0,0.176470588235294
"603","2","2","3",12363,"F",134,16,3,32,0,0.176470588235294
"604","2","2","3",12392,"M",135,16,4,26,0,0.176470588235294
"605","2","2","4",13219,"F",181,14,7,42,0,0
"606","2","2","4",12085,"F",125,14,6,46,0,0
"607","2","2","4",13992,"F",122,16,6,40,0,0
"608","2","2","4",13978,"F",142,16,6,46,0,0
"609","2","2","4",12644,"M",135,14,8,38,0,0
"610","2","2","4",13177,"M",159,16,7,42,0,0
"611","2","2","4",12399,"M",120,16,6,48,1,0
"612","2","2","4",13921,"F",154,14,8,32,1,0
"613","2","2","4",13382,"F",148,14,8,42,0,0
"614","2","2","4",13302,"F",142,16,7,34,0,0
"615","2","2","5",12018,"M",153,14,10,64,0,0
"616","2","2","5",13941,"F",163,16,10,40,0,0
"617","2","2","5",12464,"F",178,16,11,72,0,0
"618","2","3","1",12915,"F",223,14,1,14,0,0
"619","2","3","1",12509,"M",236,14,1,14,0,0
"620","2","3","1",12495,"F",225,14,1,14,0,0
"621","2","3","1",12569,"F",235,14,1,14,0,0
"622","2","3","1",12099,"F",210,16,1,16,0,0
"623","2","3","1",13688,"F",231,16,1,16,0,0
"624","2","3","1",12553,"F",188,16,1,16,0,0
"625","2","3","1",13961,"F",182,14,1,14,0,0
"626","2","3","1",12217,"F",189,16,1,16,0,0
"627","2","3","1",13730,"F",185,14,1,14,0,0
"628","2","3","1",12502,"M",215,16,1,16,0,0
"629","2","3","1",13366,"M",184,16,1,16,0,0
"630","2","3","1",12559,"F",229,16,1,16,1,0
"631","2","3","1",12033,"M",221,14,1,14,0,0
"632","2","3","1",12078,"F",216,14,1,14,0,0
"633","2","3","1",13786,"F",214,14,1,14,0,0
"634","2","3","1",12327,"M",242,14,1,14,0,0
"635","2","3","1",13970,"F",241,16,1,16,0,0
"636","2","3","1",12344,"M",227,14,1,14,0,0
"637","2","3","1",13528,"F",225,16,1,16,0,0
"638","2","3","1",13720,"M",232,16,1,16,0,0
"639","2","3","1",13702,"F",206,14,1,14,0,0
"640","2","3","1",13338,"F",189,14,1,14,0,0
"641","2","3","1",13540,"F",218,14,1,14,0,0
"642","2","3","1",13379,"F",237,16,1,16,0,0
"643","2","3","1",12381,"F",215,14,1,14,0,0
"644","2","3","1",12599,"M",210,16,1,16,0,0
"645","2","3","1",12367,"M",236,14,1,14,0,0
"646","2","3","1",13120,"F",187,16,1,16,0,0
"647","2","3","1",13006,"M",222,14,1,14,0,0
"648","2","3","2",13282,"F",197,16,2,24,0,0.130434782608696
"649","2","3","2",12421,"F",198,14,2,16,0,0.130434782608696
"650","2","3","2",12205,"M",206,14,2,16,0,0.130434782608696
"651","2","3","2",13290,"M",230,16,2,18,0,0.130434782608696
"652","2","3","2",13455,"M",226,14,2,20,0,0.130434782608696
"653","2","3","2",12688,"M",224,16,2,18,0,0.130434782608696
"654","2","3","2",12468,"M",186,16,2,22,0,0.130434782608696
"655","2","3","2",13132,"M",200,16,2,18,1,0.130434782608696
"656","2","3","2",12277,"F",199,14,2,20,0,0.130434782608696
"657","2","3","2",12351,"F",208,16,2,20,0,0.130434782608696
"658","2","3","2",12755,"F",242,14,2,18,0,0.130434782608696
"659","2","3","2",13944,"F",190,16,2,20,0,0.130434782608696
"660","2","3","2",13506,"F",226,14,2,20,0,0.130434782608696
"661","2","3","2",13524,"F",235,16,2,22,0,0.130434782608696
"662","2","3","2",13740,"F",214,14,2,20,0,0.130434782608696
"663","2","3","2",12807,"F",229,16,2,20,0,0.130434782608696
"664","2","3","2",12548,"F",192,16,2,24,0,0.130434782608696
"665","2","3","2",13718,"F",234,14,2,16,0,0.130434782608696
"666","2","3","2",13835,"F",228,14,2,18,0,0.130434782608696
"667","2","3","2",12732,"F",200,16,2,18,0,0.130434782608696
"668","2","3","2",12537,"F",225,14,2,18,0,0.130434782608696
"669","2","3","2",12021,"F",235,16,2,22,0,0.130434782608696
"670","2","3","2",13115,"F",235,16,2,22,0,0.130434782608696
"671","2","3","2",12547,"F",201,14,2,20,0,0.130434782608696
"672","2","3","2",12844,"M",236,14,2,22,0,0.130434782608696
"673","2","3","2",13370,"F",182,14,2,18,0,0.130434782608696
"674","2","3","2",13639,"F",216,16,2,24,0,0.130434782608696
"675","2","3","2",12456,"F",202,14,2,20,0,0.130434782608696
"676","2","3","2",13233,"F",206,16,2,24,0,0.130434782608696
"677","2","3","2",13759,"M",226,14,2,22,0,0.130434782608696
"678","2","3","2",13518,"M",231,14,2,18,0,0.130434782608696
"679","2","3","2",13989,"F",203,16,2,24,0,0.130434782608696
"680","2","3","2",12788,"M",206,14,2,16,0,0.130434782608696
"681","2","3","2",13948,"F",203,14,2,20,0,0.130434782608696
"682","2","3","2",12519,"F",216,16,2,20,0,0.130434782608696
"683","2","3","3",13862,"F",220,14,3,30,0,0.1
"684","2","3","3",12067,"M",198,16,5,36,1,0.1
"685","2","3","3",13776,"F",196,16,4,36,0,0.1
"686","2","3","3",13003,"F",238,16,4,32,0,0.1
"687","2","3","3",12213,"M",212,16,5,38,1,0.1
"688","2","3","3",13214,"F",200,14,5,30,0,0.1
"689","2","3","3",12248,"F",238,16,5,38,0,0.1
"690","2","3","3",13975,"F",198,16,5,34,0,0.1
"691","2","3","3",12151,"M",232,14,4,30,0,0.1
"692","2","3","3",13904,"F",225,14,5,38,0,0.1
"693","2","3","4",13216,"F",216,14,9,66,0,0
"694","2","3","4",12383,"F",218,14,8,48,0,0
"695","2","3","4",12120,"F",240,16,8,52,0,0
"696","2","3","4",13458,"M",198,16,8,34,0,0
"697","2","3","4",13852,"F",182,14,8,52,0,0
"698","2","3","4",13265,"M",210,16,6,32,0,0
"699","2","3","4",12871,"F",186,14,9,48,0,0
"700","2","3","4",13666,"F",205,16,8,56,0,0
"701","2","3","4",12863,"F",217,14,8,48,0,0
"702","2","3","4",13947,"F",195,16,6,52,0,0
"703","2","3","4",13141,"F",213,16,6,46,0,0
"704","2","3","4",13969,"F",216,16,8,50,0,0
"705","2","3","4",12690,"M",193,14,7,46,0,0
"706","2","3","5",12496,"F",202,16,10,74,0,0
"707","2","3","5",13256,"F",240,16,11,76,0,0
"708","2","3","5",12429,"M",231,14,12,54,1,0
"709","2","3","5",13136,"M",232,16,10,62,1,0
"710","2","3","5",13884,"F",192,14,10,46,0,0
"711","2","3","5",13823,"F",242,16,12,80,0,0
"712","2","3","5",13191,"F",202,14,12,64,1,0
"713","2","3","5",13145,"M",182,14,12,38,1,0
"714","2","3","5",13611,"F",205,14,12,56,0,0
"715","2","3","5",13274,"F",228,16,11,52,0,0
"716","2","3","5",12187,"F",199,14,10,40,0,0
"717","2","3","5",13601,"F",200,14,11,50,0,0
"718","2","3","5",12328,"F",221,16,11,62,0,0
"719","2","3","5",12893,"F",190,14,10,72,0,0
"720","2","4","1",12002,"M",298,16,1,16,0,0.103448275862069
"721","2","4","1",13578,"F",279,14,1,14,0,0.103448275862069
"722","2","4","1",12017,"F",261,16,1,16,0,0.103448275862069
"723","2","4","1",12058,"M",287,14,1,14,0,0.103448275862069
"724","2","4","1",12989,"F",252,16,1,16,0,0.103448275862069
"725","2","4","1",13421,"F",271,14,1,14,0,0.103448275862069
"726","2","4","1",13504,"F",252,14,1,14,0,0.103448275862069
"727","2","4","1",13909,"M",249,14,1,14,0,0.103448275862069
"728","2","4","1",13223,"F",251,14,1,14,0,0.103448275862069
"729","2","4","1",13587,"F",264,14,1,14,0,0.103448275862069
"730","2","4","1",13534,"M",295,14,1,14,0,0.103448275862069
"731","2","4","1",12968,"M",243,16,1,16,0,0.103448275862069
"732","2","4","1",12759,"F",246,16,1,16,0,0.103448275862069
"733","2","4","1",12015,"M",248,14,1,14,0,0.103448275862069
"734","2","4","1",13806,"M",267,14,1,14,0,0.103448275862069
"735","2","4","1",13732,"F",290,16,1,16,0,0.103448275862069
"736","2","4","1",13166,"M",292,16,1,16,0,0.103448275862069
"737","2","4","1",13608,"F",290,14,1,14,0,0.103448275862069
"738","2","4","1",13597,"M",262,14,1,14,0,0.103448275862069
"739","2","4","1",13708,"F",273,16,1,16,0,0.103448275862069
"740","2","4","1",12428,"F",273,14,1,14,0,0.103448275862069
"741","2","4","1",13721,"M",271,14,1,14,0,0.103448275862069
"742","2","4","1",13358,"F",281,14,1,14,0,0.103448275862069
"743","2","4","1",12122,"M",287,16,1,16,1,0.103448275862069
"744","2","4","1",13147,"F",287,14,1,14,0,0.103448275862069
"745","2","4","1",13928,"F",248,14,1,14,1,0.103448275862069
"746","2","4","1",12801,"F",299,16,1,16,0,0.103448275862069
"747","2","4","1",13128,"F",267,16,1,16,0,0.103448275862069
"748","2","4","1",12090,"F",275,14,1,14,0,0.103448275862069
"749","2","4","1",13294,"F",274,14,1,14,0,0.103448275862069
"750","2","4","2",12083,"F",299,14,2,18,0,0.037037037037037
"751","2","4","2",12897,"F",285,16,2,20,0,0.037037037037037
"752","2","4","2",13374,"F",255,14,2,22,0,0.037037037037037
"753","2","4","2",13156,"F",243,16,2,24,1,0.037037037037037
"754","2","4","2",13477,"M",273,16,2,20,0,0.037037037037037
"755","2","4","2",12298,"F",284,16,2,20,0,0.037037037037037
"756","2","4","2",12117,"F",296,14,2,20,0,0.037037037037037
"757","2","4","2",12493,"F",286,16,2,22,0,0.037037037037037
"758","2","4","2",12041,"F",297,14,2,22,1,0.037037037037037
"759","2","4","2",13235,"F",257,14,2,18,0,0.037037037037037
"760","2","4","2",12823,"F",247,14,2,18,0,0.037037037037037
"761","2","4","2",12684,"F",267,16,2,18,0,0.037037037037037
"762","2","4","2",13276,"F",262,14,2,22,0,0.037037037037037
"763","2","4","2",13336,"M",253,16,2,20,0,0.037037037037037
"764","2","4","2",12766,"F",285,14,2,18,0,0.037037037037037
"765","2","4","2",13467,"F",265,16,2,24,0,0.037037037037037
"766","2","4","2",13954,"F",284,14,2,22,0,0.037037037037037
"767","2","4","2",13871,"F",257,16,2,24,0,0.037037037037037
"768","2","4","2",12108,"M",282,14,2,18,0,0.037037037037037
"769","2","4","2",12798,"F",258,14,2,18,0,0.037037037037037
"770","2","4","2",13073,"F",277,14,2,20,0,0.037037037037037
"771","2","4","2",12269,"F",247,16,2,18,1,0.037037037037037
"772","2","4","2",12890,"F",250,14,2,22,0,0.037037037037037
"773","2","4","2",12534,"F",255,16,2,22,0,0.037037037037037
"774","2","4","2",12719,"M",291,14,2,20,0,0.037037037037037
"775","2","4","2",13005,"F",296,14,2,20,0,0.037037037037037
"776","2","4","2",12614,"F",252,14,2,20,0,0.037037037037037
"777","2","4","3",13830,"F",251,14,3,30,0,0.3
"778","2","4","3",13625,"F",288,16,5,32,0,0.3
"779","2","4","3",13925,"M",271,16,3,26,0,0.3
"780","2","4","3",12549,"F",296,16,5,28,0,0.3
"781","2","4","3",13958,"F",296,16,4,28,0,0.3
"782","2","4","3",12529,"F",268,14,3,24,0,0.3
"783","2","4","3",13012,"F",256,16,4,36,0,0.3
"784","2","4","3",13819,"F",294,16,3,22,0,0.3
"785","2","4","3",13824,"F",258,16,4,30,0,0.3
"786","2","4","3",12781,"F",273,16,3,22,0,0.3
"787","2","4","3",13042,"F",281,14,3,22,0,0.3
"788","2","4","3",12695,"F",261,14,4,34,0,0.3
"789","2","4","3",12175,"F",252,16,3,30,0,0.3
"790","2","4","4",13079,"F",293,16,8,42,0,0.153846153846154
"791","2","4","4",13633,"M",256,16,8,60,0,0.153846153846154
"792","2","4","4",13974,"F",283,14,9,58,0,0.153846153846154
"793","2","4","4",12518,"F",275,16,6,38,0,0.153846153846154
"794","2","4","4",13551,"F",266,14,8,36,0,0.153846153846154
"795","2","4","4",13024,"F",248,16,7,44,0,0.153846153846154
"796","2","4","4",12881,"F",263,14,6,32,0,0.153846153846154
"797","2","4","4",13592,"F",280,14,9,62,0,0.153846153846154
"798","2","4","4",13511,"F",249,16,7,48,0,0.153846153846154
"799","2","4","4",13760,"M",259,14,7,34,1,0.153846153846154
"800","2","4","4",12022,"F",254,14,6,38,0,0.153846153846154
"801","2","4","4",13055,"M",248,16,8,38,1,0.153846153846154
"802","2","4","4",12566,"F",292,16,8,62,0,0.153846153846154
"803","2","4","4",12388,"F",273,16,6,38,0,0.153846153846154
"804","2","4","4",12140,"F",250,14,9,42,0,0.153846153846154
"805","2","4","4",12988,"M",278,16,6,48,1,0.153846153846154
"806","2","4","4",13369,"M",249,14,8,40,0,0.153846153846154
"807","2","4","5",12293,"F",258,14,10,66,0,0
"808","2","4","5",12987,"F",244,14,10,68,0,0
"809","2","4","5",12241,"F",295,16,11,80,0,0
"810","2","4","5",13737,"F",273,16,10,70,0,0
"811","2","4","5",13356,"F",296,14,11,54,0,0
"812","2","4","5",12902,"F",284,14,10,36,0,0
"813","2","4","5",13792,"F",245,16,10,48,0,0
"814","2","4","5",12101,"F",291,16,12,52,0,0
"815","2","4","5",13232,"F",274,14,11,68,0,0
"816","2","5","1",13699,"M",312,14,1,14,0,0
"817","2","5","1",12540,"F",300,14,1,14,0,0
"818","2","5","1",13579,"F",300,14,1,14,0,0
"819","2","5","1",13296,"F",309,16,1,16,0,0
"820","2","5","1",13319,"F",312,16,1,16,0,0
"821","2","5","1",12977,"F",312,14,1,14,0,0
"822","2","5","1",12056,"F",306,16,1,16,0,0
"823","2","5","1",12397,"M",307,16,1,16,0,0
"824","2","5","1",13936,"F",300,14,1,14,0,0
"825","2","5","1",12052,"F",300,14,1,14,0,0
"826","2","5","2",13252,"M",301,16,2,22,0,0
"827","2","5","2",12997,"F",316,16,2,22,0,0
"828","2","5","2",13701,"F",307,16,2,24,0,0
"829","2","5","2",13960,"F",305,14,2,18,0,0
"830","2","5","2",12486,"F",302,16,2,22,0,0
"831","2","5","2",12225,"F",305,14,2,22,0,0
"832","2","5","2",13112,"F",329,16,2,20,0,0
"833","2","5","2",12703,"F",303,16,2,20,0,0
"834","2","5","2",12025,"F",315,16,2,18,0,0
"835","2","5","2",13795,"F",328,16,2,20,0,0
"836","2","5","2",12167,"F",300,14,2,22,0,0
"837","2","5","2",13526,"F",300,16,2,18,0,0
"838","2","5","2",13451,"F",307,16,2,18,0,0
"839","2","5","2",13734,"F",303,14,2,18,0,0
"840","2","5","2",12802,"M",304,16,2,22,0,0
"841","2","5","2",12145,"M",305,14,2,18,0,0
"842","2","5","2",12736,"F",329,16,2,24,0,0
"843","2","5","2",12060,"M",303,14,2,18,0,0
"844","2","5","2",13085,"M",317,16,2,22,0,0
"845","2","5","3",12249,"M",355,14,5,34,0,0
"846","2","5","3",13738,"M",338,16,5,28,1,0
"847","2","5","3",13224,"M",373,14,5,36,0,0
"848","2","5","3",12426,"F",372,16,5,28,0,0
"849","2","5","3",12184,"F",329,14,3,24,0,0
"850","2","5","3",12450,"F",320,16,5,42,0,0
"851","2","5","3",12974,"F",316,16,3,30,0,0
"852","2","5","3",12810,"M",303,14,3,28,0,0
"853","2","5","3",12949,"F",315,14,4,24,1,0
"854","2","5","3",12860,"F",359,14,5,34,0,0
"855","2","5","3",12937,"F",357,14,4,24,0,0
"856","2","5","3",13352,"M",330,14,5,34,0,0
"857","2","5","3",12181,"M",339,14,3,30,0,0
"858","2","5","3",13206,"F",327,16,4,38,0,0
"859","2","5","3",12339,"M",329,16,5,36,0,0
"860","2","5","4",12672,"M",434,14,9,56,0,0.111111111111111
"861","2","5","4",12645,"M",405,14,9,50,0,0.111111111111111
"862","2","5","4",13032,"F",378,16,6,28,0,0.111111111111111
"863","2","5","4",12204,"F",364,16,8,60,0,0.111111111111111
"864","2","5","4",12202,"F",302,16,8,44,0,0.111111111111111
"865","2","5","4",13848,"F",336,16,7,52,0,0.111111111111111
"866","2","5","4",13531,"F",364,14,8,52,0,0.111111111111111
"867","2","5","4",13499,"M",337,16,9,42,0,0.111111111111111
"868","2","5","4",12461,"F",332,16,8,48,0,0.111111111111111
"869","2","5","4",12941,"F",349,16,7,46,0,0.111111111111111
"870","2","5","4",12138,"F",373,16,7,46,0,0.111111111111111
"871","2","5","4",12062,"M",363,14,7,42,0,0.111111111111111
"872","2","5","4",13014,"M",369,16,6,40,1,0.111111111111111
"873","2","5","4",12873,"F",317,14,9,64,0,0.111111111111111
"874","2","5","4",12114,"F",346,16,6,48,0,0.111111111111111
"875","2","5","4",12927,"F",330,14,6,34,0,0.111111111111111
"876","2","5","4",12561,"M",399,14,8,50,0,0.111111111111111
"877","2","5","4",12829,"F",305,14,8,56,0,0.111111111111111
"878","2","5","4",12382,"F",305,16,8,60,0,0.111111111111111
"879","2","5","4",13893,"M",352,16,7,56,1,0.111111111111111
"880","2","5","5",12933,"F",380,14,10,56,0,0.03125
"881","2","5","5",12510,"F",353,14,11,62,0,0.03125
"882","2","5","5",13644,"F",406,14,11,50,0,0.03125
"883","2","5","5",12539,"M",376,14,10,58,0,0.03125
"884","2","5","5",13890,"F",392,14,11,62,0,0.03125
"885","2","5","5",12159,"M",335,14,10,68,0,0.03125
"886","2","5","5",13486,"F",302,16,11,62,0,0.03125
"887","2","5","5",12855,"F",463,16,12,72,0,0.03125
"888","2","5","5",12586,"M",321,16,10,46,0,0.03125
"889","2","5","5",12485,"M",412,14,11,76,0,0.03125
"890","2","5","5",12146,"F",374,16,10,46,0,0.03125
"891","2","5","5",12053,"F",427,16,11,74,0,0.03125
"892","2","5","5",13497,"F",390,16,11,46,0,0.03125
"893","2","5","5",13536,"M",333,14,10,64,0,0.03125
"894","2","5","5",12379,"M",351,14,10,46,0,0.03125
"895","2","5","5",12308,"F",443,16,11,46,0,0.03125
"896","2","5","5",12875,"M",361,16,11,80,0,0.03125
"897","2","5","5",13064,"F",349,14,10,62,0,0.03125
"898","2","5","5",12527,"M",415,16,12,68,1,0.03125
"899","2","5","5",13430,"F",311,14,12,58,1,0.03125
"900","2","5","5",12565,"F",425,14,12,58,0,0.03125
"901","2","5","5",13828,"F",391,16,12,40,0,0.03125
"902","2","5","5",13045,"F",345,16,12,46,0,0.03125
